X1,X2,X3,X4,X5,href
3,1874,20131231,中国2013年1-12月自部分国家(地区)进口商品类章金额统计(二)(7511字),精讯数据,/IrisBin/Text.dll?db=TJ&no=606294&cs=5514001&str=自部分国家+进口商品类章+海关统计
4,1873,20131231,中国2013年1-12月自部分国家(地区)进口商品类章金额统计(一)(7783字),精讯数据,/IrisBin/Text.dll?db=TJ&no=606293&cs=15319022&str=自部分国家+进口商品类章+海关统计
5,1872,20131130,中国2013年1-11月自部分国家(地区)进口商品类章金额统计(二十二)(7429字),精讯数据,/IrisBin/Text.dll?db=TJ&no=605551&cs=4626516&str=自部分国家+进口商品类章+海关统计
6,1871,20131130,中国2013年1-11月自部分国家(地区)进口商品类章金额统计(二十一)(7820字),精讯数据,/IrisBin/Text.dll?db=TJ&no=605550&cs=3210050&str=自部分国家+进口商品类章+海关统计
7,1870,20131130,中国2013年1-11月自部分国家(地区)进口商品类章金额统计(二十)(7081字),精讯数据,/IrisBin/Text.dll?db=TJ&no=605549&cs=356749&str=自部分国家+进口商品类章+海关统计
8,1869,20131130,中国2013年1-11月自部分国家(地区)进口商品类章金额统计(十九)(7418字),精讯数据,/IrisBin/Text.dll?db=TJ&no=605548&cs=10812097&str=自部分国家+进口商品类章+海关统计
9,1868,20131130,中国2013年1-11月自部分国家(地区)进口商品类章金额统计(十八)(7714字),精讯数据,/IrisBin/Text.dll?db=TJ&no=605547&cs=7211879&str=自部分国家+进口商品类章+海关统计
10,1867,20131130,中国2013年1-11月自部分国家(地区)进口商品类章金额统计(十七)(7754字),精讯数据,/IrisBin/Text.dll?db=TJ&no=605546&cs=246292&str=自部分国家+进口商品类章+海关统计
11,1866,20131130,中国2013年1-11月自部分国家(地区)进口商品类章金额统计(十六)(7143字),精讯数据,/IrisBin/Text.dll?db=TJ&no=605545&cs=377982&str=自部分国家+进口商品类章+海关统计
12,1865,20131130,中国2013年1-11月自部分国家(地区)进口商品类章金额统计(十五)(7268字),精讯数据,/IrisBin/Text.dll?db=TJ&no=605544&cs=2271166&str=自部分国家+进口商品类章+海关统计
13,1864,20131130,中国2013年1-11月自部分国家(地区)进口商品类章金额统计(十四)(7508字),精讯数据,/IrisBin/Text.dll?db=TJ&no=605543&cs=585712&str=自部分国家+进口商品类章+海关统计
14,1863,20131130,中国2013年1-11月自部分国家(地区)进口商品类章金额统计(十三)(7713字),精讯数据,/IrisBin/Text.dll?db=TJ&no=605542&cs=3976188&str=自部分国家+进口商品类章+海关统计
15,1862,20131130,中国2013年1-11月自部分国家(地区)进口商品类章金额统计(十二)(7463字),精讯数据,/IrisBin/Text.dll?db=TJ&no=605541&cs=3899391&str=自部分国家+进口商品类章+海关统计
16,1861,20131130,中国2013年1-11月自部分国家(地区)进口商品类章金额统计(十一)(7602字),精讯数据,/IrisBin/Text.dll?db=TJ&no=605540&cs=8710136&str=自部分国家+进口商品类章+海关统计
17,1860,20131130,中国2013年1-11月自部分国家(地区)进口商品类章金额统计(十)(8115字),精讯数据,/IrisBin/Text.dll?db=TJ&no=605539&cs=8984293&str=自部分国家+进口商品类章+海关统计
18,1859,20131130,中国2013年1-11月自部分国家(地区)进口商品类章金额统计(九)(8464字),精讯数据,/IrisBin/Text.dll?db=TJ&no=605538&cs=11556692&str=自部分国家+进口商品类章+海关统计
19,1858,20131130,中国2013年1-11月自部分国家(地区)进口商品类章金额统计(八)(7731字),精讯数据,/IrisBin/Text.dll?db=TJ&no=605537&cs=951745&str=自部分国家+进口商品类章+海关统计
20,1857,20131130,中国2013年1-11月自部分国家(地区)进口商品类章金额统计(七)(7726字),精讯数据,/IrisBin/Text.dll?db=TJ&no=605536&cs=506191&str=自部分国家+进口商品类章+海关统计
21,1856,20131130,中国2013年1-11月自部分国家(地区)进口商品类章金额统计(六)(7572字),精讯数据,/IrisBin/Text.dll?db=TJ&no=605535&cs=15996849&str=自部分国家+进口商品类章+海关统计
22,1855,20131130,中国2013年1-11月自部分国家(地区)进口商品类章金额统计(五)(7785字),精讯数据,/IrisBin/Text.dll?db=TJ&no=605534&cs=3906740&str=自部分国家+进口商品类章+海关统计
23,1854,20131130,中国2013年1-11月自部分国家(地区)进口商品类章金额统计(四)(7279字),精讯数据,/IrisBin/Text.dll?db=TJ&no=605533&cs=6726388&str=自部分国家+进口商品类章+海关统计
24,1853,20131130,中国2013年1-11月自部分国家(地区)进口商品类章金额统计(三)(7711字),精讯数据,/IrisBin/Text.dll?db=TJ&no=605532&cs=16151386&str=自部分国家+进口商品类章+海关统计
25,1852,20131130,中国2013年1-11月自部分国家(地区)进口商品类章金额统计(二)(7510字),精讯数据,/IrisBin/Text.dll?db=TJ&no=605531&cs=5184899&str=自部分国家+进口商品类章+海关统计
26,1851,20131130,中国2013年1-11月自部分国家(地区)进口商品类章金额统计(一)(7779字),精讯数据,/IrisBin/Text.dll?db=TJ&no=605530&cs=14455297&str=自部分国家+进口商品类章+海关统计
27,1850,20131031,中国2013年1-10月自部分国家(地区)进口商品类章金额统计(二十二)(7427字),精讯数据,/IrisBin/Text.dll?db=TJ&no=593329&cs=8386884&str=自部分国家+进口商品类章+海关统计
28,1849,20131031,中国2013年1-10月自部分国家(地区)进口商品类章金额统计(二十一)(7820字),精讯数据,/IrisBin/Text.dll?db=TJ&no=593328&cs=1168314&str=自部分国家+进口商品类章+海关统计
29,1848,20131031,中国2013年1-10月自部分国家(地区)进口商品类章金额统计(二十)(7076字),精讯数据,/IrisBin/Text.dll?db=TJ&no=593327&cs=6408632&str=自部分国家+进口商品类章+海关统计
30,1847,20131031,中国2013年1-10月自部分国家(地区)进口商品类章金额统计(十九)(7489字),精讯数据,/IrisBin/Text.dll?db=TJ&no=593326&cs=3153918&str=自部分国家+进口商品类章+海关统计
31,1846,20131031,中国2013年1-10月自部分国家(地区)进口商品类章金额统计(十八)(7709字),精讯数据,/IrisBin/Text.dll?db=TJ&no=593325&cs=8970090&str=自部分国家+进口商品类章+海关统计
32,1845,20131031,中国2013年1-10月自部分国家(地区)进口商品类章金额统计(十七)(7748字),精讯数据,/IrisBin/Text.dll?db=TJ&no=593324&cs=15249257&str=自部分国家+进口商品类章+海关统计
33,1844,20131031,中国2013年1-10月自部分国家(地区)进口商品类章金额统计(十六)(7136字),精讯数据,/IrisBin/Text.dll?db=TJ&no=593323&cs=16269800&str=自部分国家+进口商品类章+海关统计
34,1843,20131031,中国2013年1-10月自部分国家(地区)进口商品类章金额统计(十五)(7203字),精讯数据,/IrisBin/Text.dll?db=TJ&no=593322&cs=6936582&str=自部分国家+进口商品类章+海关统计
35,1842,20131031,中国2013年1-10月自部分国家(地区)进口商品类章金额统计(十四)(7442字),精讯数据,/IrisBin/Text.dll?db=TJ&no=593321&cs=1535592&str=自部分国家+进口商品类章+海关统计
36,1841,20131031,中国2013年1-10月自部分国家(地区)进口商品类章金额统计(十三)(7709字),精讯数据,/IrisBin/Text.dll?db=TJ&no=593320&cs=4745427&str=自部分国家+进口商品类章+海关统计
37,1840,20131031,中国2013年1-10月自部分国家(地区)进口商品类章金额统计(十二)(7460字),精讯数据,/IrisBin/Text.dll?db=TJ&no=593319&cs=10662940&str=自部分国家+进口商品类章+海关统计
38,1839,20131031,中国2013年1-10月自部分国家(地区)进口商品类章金额统计(十一)(7599字),精讯数据,/IrisBin/Text.dll?db=TJ&no=593318&cs=717393&str=自部分国家+进口商品类章+海关统计
39,1838,20131031,中国2013年1-10月自部分国家(地区)进口商品类章金额统计(十)(8113字),精讯数据,/IrisBin/Text.dll?db=TJ&no=593317&cs=13957487&str=自部分国家+进口商品类章+海关统计
40,1837,20131031,中国2013年1-10月自部分国家(地区)进口商品类章金额统计(九)(8460字),精讯数据,/IrisBin/Text.dll?db=TJ&no=593316&cs=3641699&str=自部分国家+进口商品类章+海关统计
41,1836,20131031,中国2013年1-10月自部分国家(地区)进口商品类章金额统计(八)(7603字),精讯数据,/IrisBin/Text.dll?db=TJ&no=593315&cs=16642894&str=自部分国家+进口商品类章+海关统计
42,1835,20131031,中国2013年1-10月自部分国家(地区)进口商品类章金额统计(七)(7725字),精讯数据,/IrisBin/Text.dll?db=TJ&no=593314&cs=2286751&str=自部分国家+进口商品类章+海关统计
43,1834,20131031,中国2013年1-10月自部分国家(地区)进口商品类章金额统计(六)(7567字),精讯数据,/IrisBin/Text.dll?db=TJ&no=593313&cs=15279519&str=自部分国家+进口商品类章+海关统计
44,1833,20131031,中国2013年1-10月自部分国家(地区)进口商品类章金额统计(五)(7783字),精讯数据,/IrisBin/Text.dll?db=TJ&no=593312&cs=12914065&str=自部分国家+进口商品类章+海关统计
45,1832,20131031,中国2013年1-10月自部分国家(地区)进口商品类章金额统计(四)(7338字),精讯数据,/IrisBin/Text.dll?db=TJ&no=593311&cs=3456859&str=自部分国家+进口商品类章+海关统计
46,1831,20131031,中国2013年1-10月自部分国家(地区)进口商品类章金额统计(三)(7708字),精讯数据,/IrisBin/Text.dll?db=TJ&no=593310&cs=13066082&str=自部分国家+进口商品类章+海关统计
47,1830,20131031,中国2013年1-10月自部分国家(地区)进口商品类章金额统计(二)(7447字),精讯数据,/IrisBin/Text.dll?db=TJ&no=593309&cs=8954213&str=自部分国家+进口商品类章+海关统计
48,1829,20131031,中国2013年1-10月自部分国家(地区)进口商品类章金额统计(一)(7773字),精讯数据,/IrisBin/Text.dll?db=TJ&no=593308&cs=2914282&str=自部分国家+进口商品类章+海关统计
49,1828,20130930,中国2013年1-9月自部分国家(地区)进口商品类章金额统计(二十二)(7416字),精讯数据,/IrisBin/Text.dll?db=TJ&no=593124&cs=1206370&str=自部分国家+进口商品类章+海关统计
50,1827,20130930,中国2013年1-9月自部分国家(地区)进口商品类章金额统计(二十一)(7815字),精讯数据,/IrisBin/Text.dll?db=TJ&no=593123&cs=1913576&str=自部分国家+进口商品类章+海关统计
1,1826,20130930,中国2013年1-9月自部分国家(地区)进口商品类章金额统计(二十)(6886字),精讯数据,/IrisBin/Text.dll?db=TJ&no=593122&cs=12816450&str=自部分国家+进口商品类章+海关统计
2,1825,20130930,中国2013年1-9月自部分国家(地区)进口商品类章金额统计(十九)(7408字),精讯数据,/IrisBin/Text.dll?db=TJ&no=593121&cs=13022505&str=自部分国家+进口商品类章+海关统计
3,1824,20130930,中国2013年1-9月自部分国家(地区)进口商品类章金额统计(十八)(7640字),精讯数据,/IrisBin/Text.dll?db=TJ&no=593120&cs=15936697&str=自部分国家+进口商品类章+海关统计
4,1823,20130930,中国2013年1-9月自部分国家(地区)进口商品类章金额统计(十七)(7680字),精讯数据,/IrisBin/Text.dll?db=TJ&no=593119&cs=11162030&str=自部分国家+进口商品类章+海关统计
5,1822,20130930,中国2013年1-9月自部分国家(地区)进口商品类章金额统计(十六)(7127字),精讯数据,/IrisBin/Text.dll?db=TJ&no=593118&cs=7300711&str=自部分国家+进口商品类章+海关统计
6,1821,20130930,中国2013年1-9月自部分国家(地区)进口商品类章金额统计(十五)(7197字),精讯数据,/IrisBin/Text.dll?db=TJ&no=593117&cs=13664498&str=自部分国家+进口商品类章+海关统计
7,1820,20130930,中国2013年1-9月自部分国家(地区)进口商品类章金额统计(十四)(7499字),精讯数据,/IrisBin/Text.dll?db=TJ&no=593116&cs=16009290&str=自部分国家+进口商品类章+海关统计
8,1819,20130930,中国2013年1-9月自部分国家(地区)进口商品类章金额统计(十三)(7705字),精讯数据,/IrisBin/Text.dll?db=TJ&no=593115&cs=12275442&str=自部分国家+进口商品类章+海关统计
9,1818,20130930,中国2013年1-9月自部分国家(地区)进口商品类章金额统计(十二)(7453字),精讯数据,/IrisBin/Text.dll?db=TJ&no=593114&cs=14806314&str=自部分国家+进口商品类章+海关统计
10,1817,20130930,中国2013年1-9月自部分国家(地区)进口商品类章金额统计(十一)(7589字),精讯数据,/IrisBin/Text.dll?db=TJ&no=593113&cs=3727633&str=自部分国家+进口商品类章+海关统计
11,1816,20130930,中国2013年1-9月自部分国家(地区)进口商品类章金额统计(十)(8048字),精讯数据,/IrisBin/Text.dll?db=TJ&no=593112&cs=11286323&str=自部分国家+进口商品类章+海关统计
12,1815,20130930,中国2013年1-9月自部分国家(地区)进口商品类章金额统计(九)(8391字),精讯数据,/IrisBin/Text.dll?db=TJ&no=593111&cs=692222&str=自部分国家+进口商品类章+海关统计
13,1814,20130930,中国2013年1-9月自部分国家(地区)进口商品类章金额统计(八)(7597字),精讯数据,/IrisBin/Text.dll?db=TJ&no=593110&cs=10990812&str=自部分国家+进口商品类章+海关统计
14,1813,20130930,中国2013年1-9月自部分国家(地区)进口商品类章金额统计(七)(7719字),精讯数据,/IrisBin/Text.dll?db=TJ&no=593109&cs=1722610&str=自部分国家+进口商品类章+海关统计
15,1812,20130930,中国2013年1-9月自部分国家(地区)进口商品类章金额统计(六)(7361字),精讯数据,/IrisBin/Text.dll?db=TJ&no=593108&cs=3890113&str=自部分国家+进口商品类章+海关统计
16,1811,20130930,中国2013年1-9月自部分国家(地区)进口商品类章金额统计(五)(7764字),精讯数据,/IrisBin/Text.dll?db=TJ&no=593107&cs=13456751&str=自部分国家+进口商品类章+海关统计
17,1810,20130930,中国2013年1-9月自部分国家(地区)进口商品类章金额统计(四)(7146字),精讯数据,/IrisBin/Text.dll?db=TJ&no=593106&cs=1103531&str=自部分国家+进口商品类章+海关统计
18,1809,20130930,中国2013年1-9月自部分国家(地区)进口商品类章金额统计(三)(7640字),精讯数据,/IrisBin/Text.dll?db=TJ&no=593105&cs=14025307&str=自部分国家+进口商品类章+海关统计
19,1808,20130930,中国2013年1-9月自部分国家(地区)进口商品类章金额统计(二)(7363字),精讯数据,/IrisBin/Text.dll?db=TJ&no=593104&cs=3967469&str=自部分国家+进口商品类章+海关统计
20,1807,20130930,中国2013年1-9月自部分国家(地区)进口商品类章金额统计(一)(7767字),精讯数据,/IrisBin/Text.dll?db=TJ&no=593103&cs=6981971&str=自部分国家+进口商品类章+海关统计
21,1806,20130831,中国2013年1-8月自部分国家(地区)进口商品类章金额统计(十一)(7586字),精讯数据,/IrisBin/Text.dll?db=TJ&no=592809&cs=12167246&str=自部分国家+进口商品类章+海关统计
22,1805,20130831,中国2013年1-8月自部分国家(地区)进口商品类章金额统计(十)(8048字),精讯数据,/IrisBin/Text.dll?db=TJ&no=592808&cs=2338926&str=自部分国家+进口商品类章+海关统计
23,1804,20130831,中国2013年1-8月自部分国家(地区)进口商品类章金额统计(二十二)(7411字),精讯数据,/IrisBin/Text.dll?db=TJ&no=592807&cs=11878838&str=自部分国家+进口商品类章+海关统计
24,1803,20130831,中国2013年1-8月自部分国家(地区)进口商品类章金额统计(二十一)(7810字),精讯数据,/IrisBin/Text.dll?db=TJ&no=592806&cs=5595405&str=自部分国家+进口商品类章+海关统计
25,1802,20130831,中国2013年1-8月自部分国家(地区)进口商品类章金额统计(二十)(6947字),精讯数据,/IrisBin/Text.dll?db=TJ&no=592805&cs=14228917&str=自部分国家+进口商品类章+海关统计
26,1801,20130831,中国2013年1-8月自部分国家(地区)进口商品类章金额统计(十九)(7393字),精讯数据,/IrisBin/Text.dll?db=TJ&no=592804&cs=14908259&str=自部分国家+进口商品类章+海关统计
27,1800,20130831,中国2013年1-8月自部分国家(地区)进口商品类章金额统计(十八)(7624字),精讯数据,/IrisBin/Text.dll?db=TJ&no=592803&cs=3374048&str=自部分国家+进口商品类章+海关统计
28,1799,20130831,中国2013年1-8月自部分国家(地区)进口商品类章金额统计(十七)(7675字),精讯数据,/IrisBin/Text.dll?db=TJ&no=592802&cs=5999077&str=自部分国家+进口商品类章+海关统计
29,1798,20130831,中国2013年1-8月自部分国家(地区)进口商品类章金额统计(十六)(7123字),精讯数据,/IrisBin/Text.dll?db=TJ&no=592801&cs=12541747&str=自部分国家+进口商品类章+海关统计
30,1797,20130831,中国2013年1-8月自部分国家(地区)进口商品类章金额统计(十五)(7194字),精讯数据,/IrisBin/Text.dll?db=TJ&no=592800&cs=6440215&str=自部分国家+进口商品类章+海关统计
31,1796,20130831,中国2013年1-8月自部分国家(地区)进口商品类章金额统计(十四)(7434字),精讯数据,/IrisBin/Text.dll?db=TJ&no=592799&cs=16275892&str=自部分国家+进口商品类章+海关统计
32,1795,20130831,中国2013年1-8月自部分国家(地区)进口商品类章金额统计(十三)(7703字),精讯数据,/IrisBin/Text.dll?db=TJ&no=592798&cs=5940749&str=自部分国家+进口商品类章+海关统计
33,1794,20130831,中国2013年1-8月自部分国家(地区)进口商品类章金额统计(十二)(7447字),精讯数据,/IrisBin/Text.dll?db=TJ&no=592797&cs=14736643&str=自部分国家+进口商品类章+海关统计
34,1793,20130831,中国2013年1-8月自部分国家(地区)进口商品类章金额统计(九)(8388字),精讯数据,/IrisBin/Text.dll?db=TJ&no=592796&cs=15294674&str=自部分国家+进口商品类章+海关统计
35,1792,20130831,中国2013年1-8月自部分国家(地区)进口商品类章金额统计(八)(7466字),精讯数据,/IrisBin/Text.dll?db=TJ&no=592795&cs=9788186&str=自部分国家+进口商品类章+海关统计
36,1791,20130831,中国2013年1-8月自部分国家(地区)进口商品类章金额统计(七)(7714字),精讯数据,/IrisBin/Text.dll?db=TJ&no=592794&cs=565282&str=自部分国家+进口商品类章+海关统计
37,1790,20130831,中国2013年1-8月自部分国家(地区)进口商品类章金额统计(六)(7370字),精讯数据,/IrisBin/Text.dll?db=TJ&no=592793&cs=2887415&str=自部分国家+进口商品类章+海关统计
38,1789,20130831,中国2013年1-8月自部分国家(地区)进口商品类章金额统计(五)(7776字),精讯数据,/IrisBin/Text.dll?db=TJ&no=592792&cs=15812515&str=自部分国家+进口商品类章+海关统计
39,1788,20130831,中国2013年1-8月自部分国家(地区)进口商品类章金额统计(四)(7139字),精讯数据,/IrisBin/Text.dll?db=TJ&no=592791&cs=1324988&str=自部分国家+进口商品类章+海关统计
40,1787,20130831,中国2013年1-8月自部分国家(地区)进口商品类章金额统计(三)(7647字),精讯数据,/IrisBin/Text.dll?db=TJ&no=592790&cs=8963259&str=自部分国家+进口商品类章+海关统计
41,1786,20130831,中国2013年1-8月自部分国家(地区)进口商品类章金额统计(二)(7375字),精讯数据,/IrisBin/Text.dll?db=TJ&no=592789&cs=15580296&str=自部分国家+进口商品类章+海关统计
42,1785,20130831,中国2013年1-8月自部分国家(地区)进口商品类章金额统计(一)(7703字),精讯数据,/IrisBin/Text.dll?db=TJ&no=592788&cs=14678832&str=自部分国家+进口商品类章+海关统计
43,1784,20130630,中国2013年1-6月自部分国家(地区)进口商品类章金额统计(二十二)(7341字),精讯数据,/IrisBin/Text.dll?db=TJ&no=580967&cs=15738944&str=自部分国家+进口商品类章+海关统计
44,1783,20130630,中国2013年1-6月自部分国家(地区)进口商品类章金额统计(二十一)(7613字),精讯数据,/IrisBin/Text.dll?db=TJ&no=580966&cs=3772655&str=自部分国家+进口商品类章+海关统计
45,1782,20130630,中国2013年1-6月自部分国家(地区)进口商品类章金额统计(二十)(6878字),精讯数据,/IrisBin/Text.dll?db=TJ&no=580965&cs=7118831&str=自部分国家+进口商品类章+海关统计
46,1781,20130630,中国2013年1-6月自部分国家(地区)进口商品类章金额统计(十九)(7270字),精讯数据,/IrisBin/Text.dll?db=TJ&no=580964&cs=14740738&str=自部分国家+进口商品类章+海关统计
47,1780,20130630,中国2013年1-6月自部分国家(地区)进口商品类章金额统计(十八)(7564字),精讯数据,/IrisBin/Text.dll?db=TJ&no=580963&cs=290191&str=自部分国家+进口商品类章+海关统计
48,1779,20130630,中国2013年1-6月自部分国家(地区)进口商品类章金额统计(十七)(7558字),精讯数据,/IrisBin/Text.dll?db=TJ&no=580962&cs=8101552&str=自部分国家+进口商品类章+海关统计
49,1778,20130630,中国2013年1-6月自部分国家(地区)进口商品类章金额统计(十六)(6992字),精讯数据,/IrisBin/Text.dll?db=TJ&no=580961&cs=8279273&str=自部分国家+进口商品类章+海关统计
50,1777,20130630,中国2013年1-6月自部分国家(地区)进口商品类章金额统计(十五)(7067字),精讯数据,/IrisBin/Text.dll?db=TJ&no=580960&cs=13700402&str=自部分国家+进口商品类章+海关统计
1,1776,20130630,中国2013年1-6月自部分国家(地区)进口商品类章金额统计(十四)(7363字),精讯数据,/IrisBin/Text.dll?db=TJ&no=580959&cs=1926558&str=自部分国家+进口商品类章+海关统计
2,1775,20130630,中国2013年1-6月自部分国家(地区)进口商品类章金额统计(十三)(7505字),精讯数据,/IrisBin/Text.dll?db=TJ&no=580958&cs=1462225&str=自部分国家+进口商品类章+海关统计
3,1774,20130630,中国2013年1-6月自部分国家(地区)进口商品类章金额统计(十二)(7317字),精讯数据,/IrisBin/Text.dll?db=TJ&no=580957&cs=10870151&str=自部分国家+进口商品类章+海关统计
4,1773,20130630,中国2013年1-6月自部分国家(地区)进口商品类章金额统计(十一)(7459字),精讯数据,/IrisBin/Text.dll?db=TJ&no=580956&cs=15714715&str=自部分国家+进口商品类章+海关统计
5,1772,20130630,中国2013年1-6月自部分国家(地区)进口商品类章金额统计(十)(7983字),精讯数据,/IrisBin/Text.dll?db=TJ&no=580955&cs=5169164&str=自部分国家+进口商品类章+海关统计
6,1771,20130630,中国2013年1-6月自部分国家(地区)进口商品类章金额统计(九)(8132字),精讯数据,/IrisBin/Text.dll?db=TJ&no=580954&cs=1169247&str=自部分国家+进口商品类章+海关统计
7,1770,20130630,中国2013年1-6月自部分国家(地区)进口商品类章金额统计(八)(7333字),精讯数据,/IrisBin/Text.dll?db=TJ&no=580953&cs=13549102&str=自部分国家+进口商品类章+海关统计
8,1769,20130630,中国2013年1-6月自部分国家(地区)进口商品类章金额统计(七)(7584字),精讯数据,/IrisBin/Text.dll?db=TJ&no=580952&cs=8698414&str=自部分国家+进口商品类章+海关统计
9,1768,20130630,中国2013年1-6月自部分国家(地区)进口商品类章金额统计(六)(7207字),精讯数据,/IrisBin/Text.dll?db=TJ&no=580951&cs=3496884&str=自部分国家+进口商品类章+海关统计
10,1767,20130630,中国2013年1-6月自部分国家(地区)进口商品类章金额统计(五)(7527字),精讯数据,/IrisBin/Text.dll?db=TJ&no=580950&cs=13601496&str=自部分国家+进口商品类章+海关统计
11,1766,20130630,中国2013年1-6月自部分国家(地区)进口商品类章金额统计(四)(7191字),精讯数据,/IrisBin/Text.dll?db=TJ&no=580949&cs=6622016&str=自部分国家+进口商品类章+海关统计
12,1765,20130630,中国2013年1-6月自部分国家(地区)进口商品类章金额统计(三)(7439字),精讯数据,/IrisBin/Text.dll?db=TJ&no=580948&cs=3142510&str=自部分国家+进口商品类章+海关统计
13,1764,20130630,中国2013年1-6月自部分国家(地区)进口商品类章金额统计(二)(7235字),精讯数据,/IrisBin/Text.dll?db=TJ&no=580947&cs=2806316&str=自部分国家+进口商品类章+海关统计
14,1763,20130630,中国2013年1-6月自部分国家(地区)进口商品类章金额统计(一)(7450字),精讯数据,/IrisBin/Text.dll?db=TJ&no=580946&cs=6584823&str=自部分国家+进口商品类章+海关统计
15,1762,20130531,中国2013年1-5月自部分国家(地区)进口商品类章金额统计(二十二)(7339字),精讯数据,/IrisBin/Text.dll?db=TJ&no=580526&cs=4049218&str=自部分国家+进口商品类章+海关统计
16,1761,20130531,中国2013年1-5月自部分国家(地区)进口商品类章金额统计(二十一)(7733字),精讯数据,/IrisBin/Text.dll?db=TJ&no=580525&cs=587085&str=自部分国家+进口商品类章+海关统计
17,1760,20130531,中国2013年1-5月自部分国家(地区)进口商品类章金额统计(二十)(6851字),精讯数据,/IrisBin/Text.dll?db=TJ&no=580524&cs=2639342&str=自部分国家+进口商品类章+海关统计
18,1759,20130531,中国2013年1-5月自部分国家(地区)进口商品类章金额统计(十九)(7328字),精讯数据,/IrisBin/Text.dll?db=TJ&no=580523&cs=16665923&str=自部分国家+进口商品类章+海关统计
19,1758,20130531,中国2013年1-5月自部分国家(地区)进口商品类章金额统计(十八)(7560字),精讯数据,/IrisBin/Text.dll?db=TJ&no=580522&cs=2086837&str=自部分国家+进口商品类章+海关统计
20,1757,20130531,中国2013年1-5月自部分国家(地区)进口商品类章金额统计(十七)(7662字),精讯数据,/IrisBin/Text.dll?db=TJ&no=580521&cs=6348804&str=自部分国家+进口商品类章+海关统计
21,1756,20130531,中国2013年1-5月自部分国家(地区)进口商品类章金额统计(十六)(6987字),精讯数据,/IrisBin/Text.dll?db=TJ&no=580520&cs=4265009&str=自部分国家+进口商品类章+海关统计
22,1755,20130531,中国2013年1-5月自部分国家(地区)进口商品类章金额统计(十五)(7188字),精讯数据,/IrisBin/Text.dll?db=TJ&no=580519&cs=16616756&str=自部分国家+进口商品类章+海关统计
23,1754,20130531,中国2013年1-5月自部分国家(地区)进口商品类章金额统计(十四)(7420字),精讯数据,/IrisBin/Text.dll?db=TJ&no=580518&cs=4963209&str=自部分国家+进口商品类章+海关统计
24,1753,20130531,中国2013年1-5月自部分国家(地区)进口商品类章金额统计(十三)(7564字),精讯数据,/IrisBin/Text.dll?db=TJ&no=580517&cs=15316119&str=自部分国家+进口商品类章+海关统计
25,1752,20130531,中国2013年1-5月自部分国家(地区)进口商品类章金额统计(十二)(7375字),精讯数据,/IrisBin/Text.dll?db=TJ&no=580516&cs=12599417&str=自部分国家+进口商品类章+海关统计
26,1751,20130531,中国2013年1-5月自部分国家(地区)进口商品类章金额统计(十一)(7517字),精讯数据,/IrisBin/Text.dll?db=TJ&no=580515&cs=3371750&str=自部分国家+进口商品类章+海关统计
27,1750,20130531,中国2013年1-5月自部分国家(地区)进口商品类章金额统计(十)(8041字),精讯数据,/IrisBin/Text.dll?db=TJ&no=580514&cs=559921&str=自部分国家+进口商品类章+海关统计
28,1749,20130531,中国2013年1-5月自部分国家(地区)进口商品类章金额统计(九)(8252字),精讯数据,/IrisBin/Text.dll?db=TJ&no=580513&cs=5758809&str=自部分国家+进口商品类章+海关统计
29,1748,20130531,中国2013年1-5月自部分国家(地区)进口商品类章金额统计(八)(7455字),精讯数据,/IrisBin/Text.dll?db=TJ&no=580512&cs=3767417&str=自部分国家+进口商品类章+海关统计
30,1747,20130531,中国2013年1-5月自部分国家(地区)进口商品类章金额统计(七)(7640字),精讯数据,/IrisBin/Text.dll?db=TJ&no=580511&cs=11868938&str=自部分国家+进口商品类章+海关统计
31,1746,20130531,中国2013年1-5月自部分国家(地区)进口商品类章金额统计(六)(7297字),精讯数据,/IrisBin/Text.dll?db=TJ&no=580510&cs=5953834&str=自部分国家+进口商品类章+海关统计
32,1745,20130531,中国2013年1-5月自部分国家(地区)进口商品类章金额统计(五)(7650字),精讯数据,/IrisBin/Text.dll?db=TJ&no=580509&cs=15690280&str=自部分国家+进口商品类章+海关统计
33,1744,20130531,中国2013年1-5月自部分国家(地区)进口商品类章金额统计(四)(7184字),精讯数据,/IrisBin/Text.dll?db=TJ&no=580508&cs=630322&str=自部分国家+进口商品类章+海关统计
34,1743,20130531,中国2013年1-5月自部分国家(地区)进口商品类章金额统计(三)(7557字),精讯数据,/IrisBin/Text.dll?db=TJ&no=580507&cs=8148281&str=自部分国家+进口商品类章+海关统计
35,1742,20130531,中国2013年1-5月自部分国家(地区)进口商品类章金额统计(二)(7294字),精讯数据,/IrisBin/Text.dll?db=TJ&no=580506&cs=2024684&str=自部分国家+进口商品类章+海关统计
36,1741,20130531,中国2013年1-5月自部分国家(地区)进口商品类章金额统计(一)(7631字),精讯数据,/IrisBin/Text.dll?db=TJ&no=580505&cs=8492556&str=自部分国家+进口商品类章+海关统计
37,1740,20130430,中国2013年1至4月自部分国家(地区)进口商品类章金额表(二十二)(7332字),精讯数据,/IrisBin/Text.dll?db=TJ&no=580242&cs=14675265&str=自部分国家+进口商品类章+海关统计
38,1739,20130430,中国2013年1至4月自部分国家(地区)进口商品类章金额表(二十一)(7661字),精讯数据,/IrisBin/Text.dll?db=TJ&no=580241&cs=1984113&str=自部分国家+进口商品类章+海关统计
